order_id,order_date,customer_id,product_id,channel,payment_id,payment_method,quantity,unit_price,discount,net_sales,paid_at
ORD000441,2026-02-22 07:08:00,C0032,P024,Mobile App,PAY000441,Bank Transfer,1,299.0,0.0,299.0,2026-02-22T07:12:00
ORD000442,2026-02-23 13:16:00,C0105,P010,Marketplace,PAY000442,PromptPay,1,1039.5,0.1,935.55,2026-02-23T14:37:00
ORD000443,2026-02-19 19:44:00,C0117,P003,Web,PAY000443,PromptPay,4,24605.0,0.0,98420.0,2026-02-19T19:47:00
ORD000444,2026-02-12 16:42:00,C0030,P030,Marketplace,PAY000444,PromptPay,3,499.0,0.0,1497.0,2026-02-12T17:48:00
ORD000445,2026-02-10 13:38:00,C0054,P025,Mobile App,PAY000445,Bank Transfer,1,24605.0,0.0,24605.0,2026-02-10T14:36:00
ORD000446,2026-02-09 12:07:00,C0062,P012,Mobile App,PAY000446,Bank Transfer,1,990.0,0.0,990.0,2026-02-09T13:35:00
ORD000447,2026-02-24 03:42:00,C0085,P024,Mobile App,PAY000447,PromptPay,1,313.95,0.0,313.95,2026-02-24T03:49:00
ORD000448,2026-02-15 13:01:00,C0096,P004,Web,PAY000448,PromptPay,2,1341.0,0.05,2547.9,2026-02-15T15:20:00
ORD000449,2026-02-27 08:06:00,C0038,P031,Web,PAY000449,Credit Card,3,1341.0,0.0,4023.0,2026-02-27T08:23:00
ORD000450,2026-02-08 18:36:00,C0037,P011,Marketplace,PAY000450,Credit Card,1,25900.0,0.0,25900.0,2026-02-08T20:03:00
ORD000451,2026-02-15 01:08:00,C0028,P032,Marketplace,PAY000451,Bank Transfer,4,27195.0,0.05,103341.0,2026-02-15T03:31:00
ORD000452,2026-02-12 08:11:00,C0022,P005,Mobile App,PAY000452,Credit Card,4,299.0,0.0,1196.0,2026-02-12T11:02:00
ORD000453,2026-02-02 03:17:00,C0105,P040,Web,PAY000453,PromptPay,3,3990.0,0.05,11371.5,2026-02-02T05:28:00
ORD000454,2026-02-17 21:52:00,C0087,P011,Mobile App,PAY000454,Bank Transfer,1,27195.0,0.05,25835.25,2026-02-17T23:01:00
ORD000456,2026-02-19 18:32:00,C0155,P039,Web,PAY000456,Bank Transfer,3,990.0,0.1,2673.0,2026-02-19T19:21:00
ORD000460,2026-02-17 04:59:00,C0040,P011,Mobile App,PAY000460,Bank Transfer,3,27195.0,0.0,81585.0,2026-02-17T05:29:00
ORD000461,2026-02-12 00:01:00,C0143,P015,Mobile App,PAY000461,PromptPay,2,299.0,0.1,538.2,2026-02-12T01:41:00
ORD000462,2026-02-28 03:21:00,C0077,P003,Mobile App,PAY000462,Bank Transfer,2,25900.0,0.05,49210.0,2026-02-28T03:51:00
ORD000463,2026-02-20 13:20:00,C0062,P030,Marketplace,PAY000463,PromptPay,4,523.95,0.0,2095.8,2026-02-20T14:06:00
ORD000465,2026-02-12 07:50:00,C0002,P011,Mobile App,PAY000465,PromptPay,1,27195.0,0.1,24475.5,2026-02-12T09:18:00
ORD000466,2026-02-17 18:53:00,C0044,P004,Mobile App,PAY000466,Bank Transfer,1,1341.0,0.0,1341.0,2026-02-17T19:26:00
ORD000467,2026-02-26 11:09:00,C0117,P017,Mobile App,PAY000467,PromptPay,4,990.0,0.1,3564.0,2026-02-26T13:26:00
ORD000469,2026-02-20 23:00:00,C0033,P004,Marketplace,PAY000469,Bank Transfer,4,1415.5,0.05,5378.9,2026-02-21T00:18:00
ORD000470,2026-02-21 21:44:00,C0076,P004,Mobile App,PAY000470,Credit Card,2,1415.5,0.0,2831.0,2026-02-22T00:16:00
ORD000471,2026-02-13 13:59:00,C0068,P032,Web,PAY000471,PromptPay,4,27195.0,0.0,108780.0,2026-02-13T14:43:00
ORD000472,2026-02-06 07:32:00,C0155,P017,Mobile App,PAY000472,Credit Card,2,1039.5,0.1,1871.1,2026-02-06T09:03:00
ORD000473,2026-02-06 17:53:00,C0059,P005,Marketplace,PAY000473,Credit Card,1,299.0,0.0,299.0,2026-02-06T19:42:00
ORD000474,2026-02-05 22:44:00,C0008,P019,Web,PAY000474,PromptPay,1,4189.5,0.0,4189.5,2026-02-05T23:58:00
ORD000475,2026-02-15 05:43:00,C0085,P018,Web,PAY000475,Credit Card,2,3790.5,0.0,7581.0,2026-02-15T07:58:00
ORD000476,2026-02-10 18:54:00,C0006,P018,Mobile App,PAY000476,PromptPay,1,4189.5,0.0,4189.5,2026-02-10T21:18:00
ORD000477,2026-02-28 08:44:00,C0092,P031,Marketplace,PAY000477,Credit Card,3,1341.0,0.0,4023.0,2026-02-28T11:14:00
ORD000478,2026-02-18 15:30:00,C0097,P038,Web,PAY000478,Credit Card,4,12900.0,0.0,51600.0,2026-02-18T15:59:00
ORD000479,2026-02-22 17:01:00,C0013,P009,Mobile App,PAY000479,Credit Card,1,269.1,0.0,269.1,2026-02-22T17:26:00
ORD000480,2026-02-16 08:07:00,C0029,P018,Mobile App,PAY000480,Credit Card,1,3790.5,0.0,3790.5,2026-02-16T09:11:00
ORD000481,2026-02-25 14:58:00,C0052,P034,Web,PAY000481,PromptPay,1,299.0,0.0,299.0,2026-02-25T17:06:00
ORD000482,2026-02-28 09:31:00,C0036,P038,Web,PAY000482,Credit Card,1,13545.0,0.0,13545.0,2026-02-28T10:00:00
ORD000483,2026-02-04 18:05:00,C0010,P037,Marketplace,PAY000483,PromptPay,2,25900.0,0.0,51800.0,2026-02-04T19:05:00
ORD000484,2026-02-01 01:38:00,C0048,P016,Marketplace,PAY000484,Bank Transfer,1,1564.5,0.0,1564.5,2026-02-01T02:25:00
ORD000485,2026-02-23 04:34:00,C0095,P017,Web,PAY000485,PromptPay,4,891.0,0.0,3564.0,2026-02-23T05:43:00
ORD000487,2026-02-03 22:11:00,C0092,P010,Mobile App,PAY000487,PromptPay,1,990.0,0.0,990.0,2026-02-03T23:18:00
ORD000489,2026-02-21 22:56:00,C0103,P010,Web,PAY000489,PromptPay,1,990.0,0.0,990.0,2026-02-21T23:12:00
ORD000490,2026-02-05 06:12:00,C0067,P028,Web,PAY000490,PromptPay,1,299.0,0.0,299.0,2026-02-05T09:10:00
ORD000492,2026-02-18 23:25:00,C0105,P014,Marketplace,PAY000492,PromptPay,1,990.0,0.0,990.0,2026-02-19T01:29:00
ORD000493,2026-02-24 06:43:00,C0140,P022,Web,PAY000493,Bank Transfer,4,499.0,0.0,1996.0,2026-02-24T08:59:00
ORD000494,2026-02-21 18:46:00,C0091,P025,Marketplace,PAY000494,Bank Transfer,1,24605.0,0.0,24605.0,2026-02-21T20:31:00
ORD000495,2026-02-01 10:05:00,C0016,P016,Web,PAY000495,Bank Transfer,2,1490.0,0.05,2831.0,2026-02-01T12:28:00
ORD000496,2026-02-08 04:50:00,C0007,P022,Web,PAY000496,Credit Card,4,499.0,0.1,1796.4,2026-02-08T06:57:00
ORD000498,2026-02-06 11:28:00,C0047,P003,Marketplace,PAY000498,Credit Card,2,24605.0,0.0,49210.0,2026-02-06T12:55:00
ORD000499,2026-02-07 15:12:00,C0157,P024,Mobile App,PAY000499,Credit Card,1,269.1,0.0,269.1,2026-02-07T18:08:00
ORD000501,2026-02-27 02:25:00,C0024,P001,Marketplace,PAY000501,Credit Card,1,284.05,0.0,284.05,2026-02-27T03:05:00
ORD000502,2026-02-19 12:08:00,C0013,P040,Mobile App,PAY000502,PromptPay,1,3591.0,0.1,3231.9,2026-02-19T13:32:00
ORD000503,2026-02-10 11:55:00,C0022,P030,Mobile App,PAY000503,Credit Card,4,474.05,0.0,1896.2,2026-02-10T13:59:00
ORD000504,2026-02-18 05:44:00,C0091,P005,Mobile App,PAY000504,Bank Transfer,2,313.95,0.0,627.9,2026-02-18T08:14:00
ORD000505,2026-02-02 01:42:00,C0148,P031,Web,PAY000505,PromptPay,1,1341.0,0.0,1341.0,2026-02-02T04:01:00
ORD000506,2026-02-19 13:26:00,C0153,P007,Mobile App,PAY000506,PromptPay,2,27195.0,0.0,54390.0,2026-02-19T15:34:00
ORD000507,2026-02-24 12:52:00,C0126,P011,Web,PAY000507,PromptPay,1,25900.0,0.0,25900.0,2026-02-24T12:54:00
ORD000508,2026-02-20 22:36:00,C0129,P009,Mobile App,PAY000508,Bank Transfer,3,299.0,0.0,897.0,2026-02-21T01:11:00
ORD000510,2026-02-10 22:52:00,C0153,P010,Web,PAY000510,PromptPay,4,1039.5,0.0,4158.0,2026-02-10T23:17:00
ORD000511,2026-02-24 16:52:00,C0106,P031,Web,PAY000511,Bank Transfer,1,1490.0,0.1,1341.0,2026-02-24T17:18:00
ORD000512,2026-02-10 17:11:00,C0036,P017,Mobile App,PAY000512,Credit Card,4,1039.5,0.05,3950.1,2026-02-10T18:03:00
ORD000513,2026-02-25 01:56:00,C0012,P022,Web,PAY000513,Bank Transfer,1,474.05,0.0,474.05,2026-02-25T02:57:00
ORD000514,2026-02-03 09:09:00,C0028,P023,Web,PAY000514,Credit Card,3,313.95,0.05,894.76,2026-02-03T10:51:00
ORD000515,2026-02-02 13:51:00,C0030,P012,Web,PAY000515,Bank Transfer,3,990.0,0.1,2673.0,2026-02-02T16:29:00
ORD000516,2026-02-11 03:07:00,C0047,P002,Mobile App,PAY000516,PromptPay,2,1341.0,0.1,2413.8,2026-02-11T04:55:00
ORD000517,2026-02-01 04:57:00,C0029,P003,Marketplace,PAY000517,PromptPay,3,25900.0,0.0,77700.0,2026-02-01T07:07:00
ORD000518,2026-02-05 13:30:00,C0110,P015,Marketplace,PAY000518,Credit Card,1,299.0,0.0,299.0,2026-02-05T14:49:00
ORD000519,2026-02-26 04:26:00,C0012,P033,Mobile App,PAY000519,Bank Transfer,1,12900.0,0.0,12900.0,2026-02-26T06:37:00
ORD000520,2026-02-06 15:46:00,C0114,P037,Marketplace,PAY000520,Bank Transfer,1,23310.0,0.1,20979.0,2026-02-06T18:04:00
ORD000521,2026-02-08 11:24:00,C0020,P017,Marketplace,PAY000521,PromptPay,1,990.0,0.0,990.0,2026-02-08T11:39:00
ORD000522,2026-02-03 16:16:00,C0159,P002,Mobile App,PAY000522,Bank Transfer,2,1490.0,0.1,2682.0,2026-02-03T18:43:00
ORD000523,2026-02-13 06:28:00,C0077,P032,Marketplace,PAY000523,Bank Transfer,2,25900.0,0.05,49210.0,2026-02-13T07:08:00
ORD000524,2026-02-21 20:40:00,C0140,P011,Mobile App,PAY000524,PromptPay,1,25900.0,0.05,24605.0,2026-02-21T21:30:00
ORD000525,2026-02-06 05:17:00,C0124,P040,Marketplace,PAY000525,Credit Card,1,3990.0,0.0,3990.0,2026-02-06T07:54:00
ORD000526,2026-02-23 05:53:00,C0140,P007,Web,PAY000526,Bank Transfer,1,25900.0,0.0,25900.0,2026-02-23T07:06:00
ORD000528,2026-02-12 17:29:00,C0118,P030,Marketplace,PAY000528,Credit Card,2,499.0,0.05,948.1,2026-02-12T17:43:00
ORD000529,2026-02-18 00:14:00,C0071,P039,Web,PAY000529,Bank Transfer,2,1039.5,0.05,1975.05,2026-02-18T03:14:00
ORD000530,2026-02-06 08:19:00,C0023,P036,Marketplace,PAY000530,PromptPay,1,299.0,0.0,299.0,2026-02-06T09:06:00
ORD000531,2026-02-28 13:46:00,C0009,P035,Marketplace,PAY000531,Bank Transfer,1,25900.0,0.1,23310.0,2026-02-28T15:31:00
ORD000533,2026-02-25 22:30:00,C0117,P035,Mobile App,PAY000533,Bank Transfer,2,25900.0,0.1,46620.0,2026-02-26T00:07:00
ORD000534,2026-02-17 15:31:00,C0134,P015,Marketplace,PAY000534,Bank Transfer,1,313.95,0.0,313.95,2026-02-17T16:22:00
ORD000535,2026-02-05 23:37:00,C0068,P018,Mobile App,PAY000535,Credit Card,1,3790.5,0.1,3411.45,2026-02-06T02:27:00
ORD000536,2026-02-03 06:33:00,C0015,P013,Mobile App,PAY000536,Credit Card,2,499.0,0.0,998.0,2026-02-03T07:43:00
ORD000537,2026-02-16 23:58:00,C0073,P031,Web,PAY000537,Credit Card,1,1490.0,0.05,1415.5,2026-02-17T01:55:00
ORD000538,2026-02-20 19:01:00,C0133,P015,Mobile App,PAY000538,Bank Transfer,3,269.1,0.1,726.57,2026-02-20T20:34:00
ORD000539,2026-02-23 19:29:00,C0003,P001,Marketplace,PAY000539,Bank Transfer,1,284.05,0.0,284.05,2026-02-23T20:24:00
ORD000540,2026-02-14 08:20:00,C0017,P029,Marketplace,PAY000540,Bank Transfer,1,3790.5,0.1,3411.45,2026-02-14T08:44:00
ORD000541,2026-02-10 16:41:00,C0094,P030,Web,PAY000541,PromptPay,1,499.0,0.0,499.0,2026-02-10T17:08:00
ORD000542,2026-02-15 18:56:00,C0030,P021,Marketplace,PAY000542,Bank Transfer,1,27195.0,0.1,24475.5,2026-02-15T21:18:00
ORD000543,2026-02-23 13:02:00,C0108,P022,Web,PAY000543,PromptPay,4,449.1,0.0,1796.4,2026-02-23T15:46:00
ORD000544,2026-02-21 01:50:00,C0125,P022,Mobile App,PAY000544,Bank Transfer,1,499.0,0.0,499.0,2026-02-21T01:59:00
ORD000545,2026-02-15 21:06:00,C0148,P010,Marketplace,PAY000545,Bank Transfer,2,990.0,0.0,1980.0,2026-02-15T23:59:00
ORD000546,2026-02-13 10:01:00,C0004,P016,Marketplace,PAY000546,Credit Card,1,1415.5,0.0,1415.5,2026-02-13T12:28:00
ORD000547,2026-02-08 07:16:00,C0008,P039,Web,PAY000547,PromptPay,1,940.5,0.0,940.5,2026-02-08T09:07:00
ORD000548,2026-02-25 01:20:00,C0121,P007,Mobile App,PAY000548,Credit Card,1,24605.0,0.0,24605.0,2026-02-25T02:01:00
ORD000551,2026-02-10 16:42:00,C0105,P005,Marketplace,PAY000551,Credit Card,2,313.95,0.1,565.11,2026-02-10T17:37:00
ORD000552,2026-02-06 04:25:00,C0066,P004,Web,PAY000552,Credit Card,1,1490.0,0.1,1341.0,2026-02-06T04:31:00
ORD000554,2026-02-19 09:59:00,C0028,P010,Marketplace,PAY000554,PromptPay,1,891.0,0.1,801.9,2026-02-19T12:46:00
ORD000555,2026-02-05 00:05:00,C0085,P007,Marketplace,PAY000555,PromptPay,4,25900.0,0.05,98420.0,2026-02-05T00:49:00
ORD000556,2026-02-07 07:32:00,C0004,P032,Marketplace,PAY000556,PromptPay,2,23310.0,0.0,46620.0,2026-02-07T09:10:00
ORD000557,2026-02-06 22:59:00,C0065,P025,Marketplace,PAY000557,Credit Card,4,27195.0,0.05,103341.0,2026-02-07T01:48:00
ORD000558,2026-02-17 17:23:00,C0052,P034,Marketplace,PAY000558,Credit Card,2,313.95,0.1,565.11,2026-02-17T18:58:00
ORD000559,2026-02-26 16:49:00,C0123,P028,Marketplace,PAY000559,PromptPay,1,269.1,0.0,269.1,2026-02-26T19:06:00
ORD000560,2026-02-22 20:33:00,C0151,P005,Mobile App,PAY000560,PromptPay,4,284.05,0.0,1136.2,2026-02-22T22:23:00
ORD000561,2026-02-19 10:31:00,C0005,P014,Mobile App,PAY000561,PromptPay,1,940.5,0.1,846.45,2026-02-19T11:12:00
ORD000562,2026-02-28 19:55:00,C0074,P019,Marketplace,PAY000562,Credit Card,1,4189.5,0.1,3770.55,2026-02-28T19:58:00
ORD000563,2026-02-08 03:06:00,C0125,P037,Marketplace,PAY000563,PromptPay,4,23310.0,0.0,93240.0,2026-02-08T06:03:00
ORD000564,2026-02-18 21:40:00,C0147,P023,Mobile App,PAY000564,Bank Transfer,4,299.0,0.0,1196.0,2026-02-18T22:15:00
ORD000565,2026-02-03 17:43:00,C0132,P029,Web,PAY000565,Credit Card,1,3990.0,0.0,3990.0,2026-02-03T18:29:00
ORD000566,2026-02-04 22:02:00,C0154,P020,Marketplace,PAY000566,Bank Transfer,3,523.95,0.0,1571.85,2026-02-05T00:53:00
ORD000567,2026-02-09 01:16:00,C0059,P017,Mobile App,PAY000567,Credit Card,3,990.0,0.05,2821.5,2026-02-09T03:19:00
ORD000568,2026-02-08 23:09:00,C0108,P008,Web,PAY000568,Credit Card,2,474.05,0.1,853.29,2026-02-09T01:35:00
ORD000569,2026-02-19 22:57:00,C0113,P010,Marketplace,PAY000569,Bank Transfer,2,891.0,0.05,1692.9,2026-02-19T23:27:00
ORD000570,2026-02-01 02:53:00,C0030,P014,Marketplace,PAY000570,PromptPay,1,1039.5,0.0,1039.5,2026-02-01T04:22:00
ORD000571,2026-02-10 19:27:00,C0040,P005,Mobile App,PAY000571,Bank Transfer,1,299.0,0.0,299.0,2026-02-10T21:38:00
ORD000574,2026-02-03 11:10:00,C0010,P022,Mobile App,PAY000574,Bank Transfer,3,499.0,0.0,1497.0,2026-02-03T11:32:00
ORD000575,2026-02-22 06:29:00,C0154,P015,Marketplace,PAY000575,Bank Transfer,3,284.05,0.0,852.15,2026-02-22T07:41:00
ORD000576,2026-02-27 01:43:00,C0014,P003,Mobile App,PAY000576,PromptPay,2,27195.0,0.0,54390.0,2026-02-27T02:04:00
ORD000577,2026-02-28 21:05:00,C0030,P020,Mobile App,PAY000577,Bank Transfer,1,449.1,0.0,449.1,2026-02-28T22:47:00
ORD000578,2026-02-09 03:11:00,C0039,P003,Marketplace,PAY000578,PromptPay,4,23310.0,0.05,88578.0,2026-02-09T05:17:00
ORD000579,2026-02-08 06:46:00,C0086,P001,Mobile App,PAY000579,Credit Card,2,269.1,0.0,538.2,2026-02-08T08:16:00
ORD000580,2026-02-26 23:03:00,C0110,P033,Web,PAY000580,Bank Transfer,2,11610.0,0.0,23220.0,2026-02-26T23:54:00
ORD000581,2026-02-19 23:30:00,C0036,P017,Marketplace,PAY000581,Credit Card,2,990.0,0.05,1881.0,2026-02-20T00:05:00
ORD000582,2026-02-06 04:51:00,C0134,P016,Mobile App,PAY000582,PromptPay,2,1415.5,0.0,2831.0,2026-02-06T07:43:00
ORD000583,2026-02-19 14:04:00,C0025,P032,Web,PAY000583,PromptPay,2,27195.0,0.0,54390.0,2026-02-19T14:16:00
ORD000584,2026-02-18 20:32:00,C0039,P027,Marketplace,PAY000584,PromptPay,3,25900.0,0.1,69930.0,2026-02-18T21:27:00
ORD000585,2026-02-23 05:34:00,C0028,P028,Web,PAY000585,Bank Transfer,2,299.0,0.1,538.2,2026-02-23T06:15:00
ORD000586,2026-02-25 15:32:00,C0133,P017,Mobile App,PAY000586,PromptPay,4,891.0,0.0,3564.0,2026-02-25T15:50:00
ORD000587,2026-02-27 14:35:00,C0153,P015,Mobile App,PAY000587,Credit Card,1,299.0,0.1,269.1,2026-02-27T15:37:00
ORD000588,2026-02-10 23:33:00,C0038,P032,Mobile App,PAY000588,PromptPay,1,23310.0,0.0,23310.0,2026-02-11T01:52:00
ORD000589,2026-02-28 02:47:00,C0031,P038,Mobile App,PAY000589,Credit Card,1,12255.0,0.0,12255.0,2026-02-28T03:15:00
ORD000590,2026-02-27 17:19:00,C0139,P021,Marketplace,PAY000590,Bank Transfer,1,23310.0,0.0,23310.0,2026-02-27T17:53:00
ORD000591,2026-02-14 09:53:00,C0039,P017,Marketplace,PAY000591,PromptPay,1,990.0,0.0,990.0,2026-02-14T11:09:00
ORD000592,2026-02-14 17:35:00,C0094,P011,Marketplace,PAY000592,Bank Transfer,2,27195.0,0.0,54390.0,2026-02-14T17:48:00
ORD000593,2026-02-13 02:48:00,C0110,P009,Web,PAY000593,Credit Card,2,299.0,0.0,598.0,2026-02-13T05:11:00
ORD000594,2026-02-10 13:19:00,C0101,P005,Marketplace,PAY000594,PromptPay,1,299.0,0.0,299.0,2026-02-10T13:28:00
ORD000596,2026-02-12 21:25:00,C0025,P013,Web,PAY000596,PromptPay,2,474.05,0.05,900.7,2026-02-13T00:02:00
ORD000597,2026-02-02 14:46:00,C0091,P022,Marketplace,PAY000597,Credit Card,1,499.0,0.05,474.05,2026-02-02T16:50:00
ORD000598,2026-02-13 05:42:00,C0082,P038,Marketplace,PAY000598,Bank Transfer,1,13545.0,0.0,13545.0,2026-02-13T07:41:00
ORD000600,2026-02-22 18:07:00,C0096,P014,Web,PAY000600,Credit Card,2,990.0,0.05,1881.0,2026-02-22T19:47:00
ORD000601,2026-02-03 10:36:00,C0149,P037,Mobile App,PAY000601,Credit Card,2,24605.0,0.0,49210.0,2026-02-03T12:47:00
ORD000602,2026-02-10 17:55:00,C0124,P025,Mobile App,PAY000602,Credit Card,1,24605.0,0.0,24605.0,2026-02-10T19:16:00
ORD000603,2026-02-23 09:04:00,C0048,P027,Web,PAY000603,PromptPay,1,27195.0,0.0,27195.0,2026-02-23T09:59:00
ORD000604,2026-02-20 19:17:00,C0137,P025,Web,PAY000604,Credit Card,2,25900.0,0.1,46620.0,2026-02-20T21:46:00
ORD000605,2026-02-09 09:07:00,C0095,P001,Mobile App,PAY000605,PromptPay,2,269.1,0.05,511.29,2026-02-09T10:44:00
ORD000606,2026-02-24 08:24:00,C0132,P039,Marketplace,PAY000606,Credit Card,2,891.0,0.05,1692.9,2026-02-24T11:10:00
ORD000608,2026-02-21 21:51:00,C0082,P035,Marketplace,PAY000608,PromptPay,2,27195.0,0.1,48951.0,2026-02-22T00:51:00
ORD000609,2026-02-09 00:21:00,C0122,P014,Web,PAY000609,PromptPay,4,1039.5,0.0,4158.0,2026-02-09T02:10:00
ORD000610,2026-02-17 22:24:00,C0141,P006,Mobile App,PAY000610,PromptPay,1,299.0,0.05,284.05,2026-02-17T23:24:00
ORD000611,2026-02-11 09:32:00,C0063,P035,Mobile App,PAY000611,Bank Transfer,1,25900.0,0.0,25900.0,2026-02-11T10:58:00
ORD000612,2026-02-14 05:20:00,C0139,P002,Marketplace,PAY000612,Bank Transfer,1,1341.0,0.0,1341.0,2026-02-14T06:02:00
ORD000613,2026-02-21 20:52:00,C0082,P013,Marketplace,PAY000613,Credit Card,3,449.1,0.0,1347.3,2026-02-21T21:50:00
ORD000615,2026-02-27 07:01:00,C0136,P003,Mobile App,PAY000615,Credit Card,4,24605.0,0.05,93499.0,2026-02-27T08:15:00
ORD000616,2026-02-01 10:24:00,C0144,P040,Marketplace,PAY000616,Credit Card,2,3990.0,0.0,7980.0,2026-02-01T10:58:00
ORD000617,2026-02-25 15:46:00,C0008,P017,Marketplace,PAY000617,PromptPay,2,891.0,0.1,1603.8,2026-02-25T17:01:00
ORD000618,2026-02-24 20:02:00,C0100,P004,Marketplace,PAY000618,Bank Transfer,1,1415.5,0.0,1415.5,2026-02-24T22:35:00
ORD000619,2026-02-09 12:09:00,C0126,P012,Marketplace,PAY000619,Bank Transfer,1,990.0,0.1,891.0,2026-02-09T14:23:00
ORD000620,2026-02-27 03:47:00,C0020,P003,Marketplace,PAY000620,PromptPay,2,27195.0,0.0,54390.0,2026-02-27T04:26:00
ORD000622,2026-02-26 00:13:00,C0100,P001,Web,PAY000622,PromptPay,3,299.0,0.0,897.0,2026-02-26T03:04:00
ORD000623,2026-02-14 06:18:00,C0151,P017,Web,PAY000623,Bank Transfer,1,940.5,0.0,940.5,2026-02-14T09:10:00
ORD000624,2026-02-11 05:25:00,C0120,P038,Web,PAY000624,PromptPay,1,11610.0,0.0,11610.0,2026-02-11T05:37:00
ORD000625,2026-02-10 10:36:00,C0065,P026,Web,PAY000625,PromptPay,2,11610.0,0.05,22059.0,2026-02-10T11:20:00
ORD000626,2026-02-17 05:04:00,C0047,P010,Mobile App,PAY000626,Credit Card,3,1039.5,0.05,2962.58,2026-02-17T06:19:00
ORD000627,2026-02-15 14:31:00,C0068,P013,Marketplace,PAY000627,Bank Transfer,1,474.05,0.1,426.65,2026-02-15T15:42:00
ORD000628,2026-02-13 21:25:00,C0137,P010,Mobile App,PAY000628,Credit Card,3,990.0,0.0,2970.0,2026-02-13T22:24:00
ORD000629,2026-02-10 18:31:00,C0086,P036,Mobile App,PAY000629,Bank Transfer,2,284.05,0.0,568.1,2026-02-10T20:55:00
ORD000630,2026-02-06 04:23:00,C0040,P022,Mobile App,PAY000630,Credit Card,3,499.0,0.0,1497.0,2026-02-06T04:47:00
ORD000632,2026-02-21 11:31:00,C0014,P004,Marketplace,PAY000632,Credit Card,4,1564.5,0.05,5945.1,2026-02-21T14:12:00
ORD000633,2026-02-05 21:07:00,C0130,P014,Web,PAY000633,PromptPay,1,940.5,0.0,940.5,2026-02-05T21:19:00
ORD000634,2026-02-12 10:16:00,C0023,P025,Marketplace,PAY000634,PromptPay,3,25900.0,0.05,73815.0,2026-02-12T11:16:00
ORD000635,2026-02-21 15:49:00,C0028,P006,Marketplace,PAY000635,Bank Transfer,3,313.95,0.0,941.85,2026-02-21T17:58:00
ORD000636,2026-02-21 07:26:00,C0071,P013,Web,PAY000636,Bank Transfer,1,499.0,0.1,449.1,2026-02-21T10:21:00
ORD000637,2026-02-04 08:39:00,C0041,P015,Marketplace,PAY000637,Bank Transfer,1,299.0,0.0,299.0,2026-02-04T09:15:00
ORD000638,2026-02-03 23:38:00,C0012,P012,Mobile App,PAY000638,PromptPay,4,990.0,0.0,3960.0,2026-02-04T01:43:00
ORD000639,2026-02-02 17:17:00,C0017,P007,Web,PAY000639,Credit Card,4,27195.0,0.0,108780.0,2026-02-02T17:30:00
ORD000640,2026-02-28 14:41:00,C0027,P002,Web,PAY000640,PromptPay,2,1490.0,0.1,2682.0,2026-02-28T17:35:00
ORD000641,2026-02-16 20:20:00,C0086,P023,Marketplace,PAY000641,PromptPay,3,269.1,0.0,807.3,2026-02-16T21:16:00
ORD000642,2026-02-12 09:47:00,C0047,P001,Mobile App,PAY000642,Credit Card,1,269.1,0.05,255.64,2026-02-12T10:21:00
ORD000643,2026-02-16 00:40:00,C0087,P026,Marketplace,PAY000643,Credit Card,1,12255.0,0.0,12255.0,2026-02-16T00:44:00
ORD000644,2026-02-06 08:04:00,C0112,P014,Web,PAY000644,Credit Card,2,990.0,0.1,1782.0,2026-02-06T10:59:00
ORD000645,2026-02-27 00:09:00,C0017,P029,Web,PAY000645,Bank Transfer,2,3990.0,0.05,7581.0,2026-02-27T02:28:00
ORD000646,2026-02-08 12:53:00,C0136,P001,Mobile App,PAY000646,Bank Transfer,1,269.1,0.0,269.1,2026-02-08T13:48:00
ORD000647,2026-02-26 20:49:00,C0071,P024,Marketplace,PAY000647,PromptPay,2,313.95,0.05,596.5,2026-02-26T23:26:00
ORD000648,2026-02-19 14:29:00,C0078,P012,Mobile App,PAY000648,Bank Transfer,2,990.0,0.0,1980.0,2026-02-19T16:30:00
ORD000649,2026-02-10 11:21:00,C0090,P001,Web,PAY000649,Credit Card,2,269.1,0.1,484.38,2026-02-10T12:17:00
ORD000650,2026-02-17 19:43:00,C0080,P003,Mobile App,PAY000650,Bank Transfer,2,25900.0,0.0,51800.0,2026-02-17T21:07:00
ORD000651,2026-02-06 13:24:00,C0104,P039,Web,PAY000651,PromptPay,1,940.5,0.1,846.45,2026-02-06T13:31:00
ORD000652,2026-02-11 02:58:00,C0034,P008,Web,PAY000652,Credit Card,2,499.0,0.0,998.0,2026-02-11T03:34:00
ORD000653,2026-02-18 19:13:00,C0120,P003,Marketplace,PAY000653,Credit Card,3,27195.0,0.0,81585.0,2026-02-18T21:12:00
ORD000655,2026-02-14 06:50:00,C0085,P037,Web,PAY000655,Bank Transfer,1,25900.0,0.0,25900.0,2026-02-14T08:20:00
ORD000656,2026-02-26 21:00:00,C0007,P011,Web,PAY000656,Bank Transfer,4,24605.0,0.0,98420.0,2026-02-26T23:17:00
ORD000657,2026-02-02 21:06:00,C0064,P033,Mobile App,PAY000657,PromptPay,4,12900.0,0.0,51600.0,2026-02-02T23:18:00
ORD000658,2026-02-18 19:31:00,C0154,P008,Web,PAY000658,Bank Transfer,3,499.0,0.0,1497.0,2026-02-18T19:32:00
ORD000660,2026-02-01 21:46:00,C0081,P012,Marketplace,PAY000660,PromptPay,2,891.0,0.0,1782.0,2026-02-01T22:31:00
